SWITCH,Enode,Enum,AddressId,NE1,NE2,NE3,NE4,NE5,NE6,NE7,NE8,NE9,NE10
SWITCH88,1156,2,85,1,0,1,0,1,0,1,1,0,1
SWITCH89,1157,0,86,0,1,0,1,1,0,1,1,0,0
SWITCH89,1157,1,86,0,1,0,1,0,1,1,0,1,0
SWITCH89,1156,2,86,0,1,1,0,0,1,0,1,1,0
SWITCH89,1157,0,86,1,0,0,1,1,0,1,0,0,1
SWITCH90,1158,1,87,1,1,1,0,0,1,0,1,1,0
SWITCH90,1158,2,87,1,0,1,0,1,0,1,1,0,1
SWITCH90,1157,0,87,0,1,0,1,1,0,1,1,0,0
SWITCH90,1158,1,87,0,1,0,1,0,1,1,0,1,0
SWITCH91,1159,2,88,0,1,1,0,0,1,0,1,1,0
SWITCH89,1156,0,86,1,0,0,1,1,0,1,0,0,1
SWITCH89,1157,1,86,1,1,1,0,0,1,0,1,1,0
SWITCH90,1158,2,87,1,0,1,0,1,0,1,1,0,1
SWITCH90,1158,0,87,0,1,0,1,1,0,1,1,0,0
SWITCH90,1157,1,87,0,1,0,1,0,1,1,0,1,0
SWITCH90,1158,2,87,0,1,1,0,0,1,0,1,1,0
SWITCH89,1156,0,86,1,0,0,1,1,0,1,0,0,1
SWITCH89,1157,1,86,1,1,1,0,0,1,0,1,1,0
SWITCH90,1158,2,87,1,0,1,0,1,0,1,1,0,1
SWITCH90,1158,0,87,0,1,0,1,1,0,1,1,0,0
SWITCH90,1157,1,87,0,1,0,1,0,1,1,0,1,0
SWITCH90,1158,2,87,0,1,1,0,0,1,0,1,1,0
SWITCH91,1159,0,88,1,0,0,1,1,0,1,0,0,1
SWITCH91,1159,1,88,1,1,1,0,0,1,0,1,1,0
SWITCH91,1158,2,88,1,0,1,0,1,0,1,1,0,1
SWITCH91,1159,0,88,0,1,0,1,1,0,1,1,0,0
SWITCH92,1160,1,89,0,1,0,1,0,1,1,0,1,0
SWITCH90,1157,2,87,0,1,1,0,0,1,0,1,1,0
SWITCH90,1158,0,87,1,0,0,1,1,0,1,0,0,1
SWITCH91,1159,1,88,1,1,1,0,0,1,0,1,1,0
SWITCH91,1159,2,88,1,0,1,0,1,0,1,1,0,1
SWITCH14,1081,0,11,0,1,0,1,1,0,1,1,0,0
SWITCH14,1082,1,11,0,1,0,1,0,1,1,0,1,0
SWITCH15,1083,2,12,0,1,1,0,0,1,0,1,1,0
SWITCH15,1083,0,12,1,0,0,1,1,0,1,0,0,1
SWITCH15,1082,1,12,1,1,1,0,0,1,0,1,1,0
SWITCH15,1083,2,12,1,0,1,0,1,0,1,1,0,1
SWITCH16,1084,0,13,0,1,0,1,1,0,1,1,0,0
SWITCH16,1084,1,13,0,1,0,1,0,1,1,0,1,0
SWITCH16,1083,2,13,0,1,1,0,0,1,0,1,1,0
SWITCH16,1084,0,13,1,0,0,1,1,0,1,0,0,1
SWITCH17,1085,1,14,1,1,1,0,0,1,0,1,1,0
SWITCH15,1082,2,12,1,0,1,0,1,0,1,1,0,1
SWITCH15,1083,0,12,0,1,0,1,1,0,1,1,0,0
SWITCH16,1084,1,13,0,1,0,1,0,1,1,0,1,0
SWITCH16,1084,2,13,0,1,1,0,0,1,0,1,1,0
SWITCH16,1083,0,13,1,0,0,1,1,0,1,0,0,1
SWITCH16,1084,1,13,1,1,1,0,0,1,0,1,1,0
SWITCH15,1082,2,12,1,1,1,1,1,1,1,1,1,1
SWITCH15,1083,0,12,1,1,1,1,1,1,1,1,1,1
SWITCH16,1084,1,13,1,1,1,1,1,1,1,1,1,1
SWITCH16,1084,2,13,1,1,1,1,1,1,1,1,1,1
SWITCH16,1083,0,13,1,1,1,1,1,1,1,1,1,1
SWITCH16,1084,1,13,1,1,1,1,1,1,1,1,1,1
SWITCH17,1085,2,14,1,1,1,1,1,1,1,1,1,1
SWITCH17,1085,0,14,1,1,1,1,1,1,1,1,1,1
SWITCH17,1084,1,14,1,1,1,1,1,1,1,1,1,1
SWITCH17,1085,2,14,1,1,1,1,1,1,1,1,1,1
SWITCH18,1086,0,15,1,1,1,1,1,1,1,1,1,1
SWITCH16,1083,1,13,1,0,1,0,1,0,1,1,0,1
SWITCH16,1084,2,13,0,1,0,1,1,0,1,1,0,0
SWITCH17,1085,0,14,0,1,0,1,0,1,1,0,1,0
SWITCH17,1085,1,14,0,1,1,0,0,1,0,1,1,0
SWITCH17,1084,2,14,0,0,0,0,0,0,0,0,0,0
SWITCH17,1085,0,14,0,0,0,0,0,0,0,0,0,0
SWITCH16,1083,1,13,0,0,0,0,0,0,0,0,0,0
SWITCH16,1084,2,13,0,0,0,0,0,0,0,0,0,0
SWITCH17,1085,0,14,0,0,0,0,0,0,0,0,0,0
SWITCH17,1085,1,14,0,0,0,0,0,0,0,0,0,0
SWITCH17,1084,2,14,0,0,0,0,0,0,0,0,0,0
SWITCH17,1085,0,14,0,0,0,0,0,0,0,0,0,0
SWITCH18,1086,1,15,0,0,0,0,0,0,0,0,0,0
SWITCH18,1086,2,15,0,0,0,0,0,0,0,0,0,0
SWITCH18,1085,0,15,0,0,0,0,0,0,0,0,0,0
SWITCH18,1086,1,15,0,0,0,0,0,0,0,0,0,0
SWITCH19,1087,2,16,0,0,0,0,0,0,0,0,0,0
SWITCH17,1084,0,14,0,1,1,0,0,1,0,1,1,0
SWITCH17,1085,1,14,0,1,1,0,0,1,0,1,1,0
SWITCH18,1086,2,15,0,1,1,0,0,1,0,1,1,0
SWITCH18,1086,0,15,0,1,1,0,0,1,0,1,1,0
SWITCH18,1085,1,15,0,1,1,0,0,1,0,1,1,0
SWITCH18,1086,2,15,0,1,1,0,0,1,0,1,1,0
SWITCH17,1084,0,14,0,1,1,0,0,1,0,1,1,0
SWITCH17,1085,1,14,0,1,1,0,0,1,0,1,1,0
SWITCH18,1086,2,15,0,1,1,0,0,1,0,1,1,0
SWITCH18,1086,0,15,1,0,0,1,1,0,1,0,0,1
SWITCH18,1085,1,15,1,1,1,0,0,1,0,1,1,0
SWITCH18,1086,2,15,1,0,1,0,1,0,1,1,0,1
SWITCH19,1087,0,16,0,1,0,1,1,0,1,1,0,0
SWITCH19,1087,1,16,0,1,0,1,0,1,1,0,1,0
SWITCH19,1086,2,16,0,1,1,0,0,1,0,1,1,0
SWITCH19,1087,0,16,1,0,0,1,1,0,1,0,0,1
SWITCH20,1088,1,17,1,1,1,0,0,1,0,1,1,0
SWITCH18,1085,2,15,1,0,1,0,1,0,1,1,0,1
SWITCH18,1086,0,15,0,1,0,1,1,0,1,1,0,0
SWITCH19,1087,1,16,0,1,0,1,0,1,1,0,1,0
SWITCH19,1087,2,16,0,1,1,0,0,1,0,1,1,0
SWITCH19,1086,0,16,1,0,0,1,1,0,1,0,0,1
SWITCH19,1087,1,16,1,1,1,0,0,1,0,1,1,0
SWITCH18,1085,2,15,1,0,1,0,1,0,1,1,0,1
SWITCH18,1086,0,15,0,1,0,1,1,0,1,1,0,0
SWITCH19,1087,1,16,0,1,0,1,0,1,1,0,1,0
SWITCH19,1087,2,16,0,1,1,0,0,1,0,1,1,0
SWITCH19,1086,0,16,1,0,0,1,1,0,1,0,0,1
SWITCH19,1087,1,16,1,1,1,0,0,1,0,1,1,0
SWITCH20,1088,2,17,1,0,1,0,1,0,1,1,0,1
SWITCH20,1088,0,17,0,1,0,1,1,0,1,1,0,0
SWITCH20,1087,1,17,0,1,0,1,0,1,1,0,1,0
SWITCH20,1088,2,17,0,1,1,0,0,1,0,1,1,0
SWITCH21,1089,0,18,1,0,0,1,1,0,1,0,0,1
SWITCH19,1086,1,16,1,1,1,0,0,1,0,1,1,0
SWITCH19,1087,2,16,1,0,1,0,1,0,1,1,0,1
SWITCH20,1088,0,17,0,1,0,1,1,0,1,1,0,0
SWITCH20,1088,1,17,0,1,0,1,0,1,1,0,1,0
SWITCH20,1087,2,17,0,1,1,0,0,1,0,1,1,0
SWITCH20,1088,0,17,1,0,0,1,1,0,1,0,0,1
SWITCH19,1086,1,16,1,1,1,0,0,1,0,1,1,0
SWITCH19,1087,2,16,1,0,1,0,1,0,1,1,0,1
SWITCH20,1088,0,17,0,1,0,1,1,0,1,1,0,0
SWITCH20,1088,1,17,0,1,0,1,0,1,1,0,1,0
SWITCH20,1087,2,17,0,1,1,0,0,1,0,1,1,0
SWITCH20,1088,0,17,1,0,0,1,1,0,1,0,0,1
SWITCH21,1089,1,18,1,1,1,0,0,1,0,1,1,0
SWITCH21,1089,2,18,1,0,1,0,1,0,1,1,0,1
SWITCH21,1088,0,18,0,1,0,1,1,0,1,1,0,0
SWITCH21,1089,1,18,0,1,0,1,0,1,1,0,1,0
SWITCH22,1090,2,19,0,1,1,0,0,1,0,1,1,0
SWITCH20,1087,0,17,1,0,0,1,1,0,1,0,0,1
SWITCH20,1088,1,17,1,1,1,0,0,1,0,1,1,0
SWITCH21,1089,2,18,1,0,1,0,1,0,1,1,0,1
SWITCH21,1089,0,18,0,1,0,1,1,0,1,1,0,0
SWITCH21,1088,1,18,0,1,0,1,0,1,1,0,1,0
SWITCH21,1089,2,18,0,1,1,0,0,1,0,1,1,0
SWITCH20,1087,0,17,1,0,0,1,1,0,1,0,0,1
SWITCH20,1088,1,17,1,1,1,0,0,1,0,1,1,0
SWITCH21,1089,2,18,1,0,1,0,1,0,1,1,0,1
SWITCH21,1089,0,18,0,1,0,1,1,0,1,1,0,0
SWITCH21,1088,1,18,0,1,0,1,0,1,1,0,1,0
SWITCH21,1089,2,18,0,1,1,0,0,1,0,1,1,0
SWITCH22,1090,0,19,1,0,0,1,1,0,1,0,0,1
SWITCH22,1090,1,19,1,1,1,0,0,1,0,1,1,0
SWITCH22,1089,2,19,1,0,1,0,1,0,1,1,0,1
SWITCH22,1090,0,19,0,1,0,1,1,0,1,1,0,0
SWITCH23,1091,1,20,0,1,0,1,0,1,1,0,1,0
SWITCH21,1088,2,18,0,1,1,0,0,1,0,1,1,0
SWITCH21,1089,0,18,1,0,0,1,1,0,1,0,0,1
SWITCH22,1090,1,19,1,1,1,0,0,1,0,1,1,0
SWITCH22,1090,2,19,1,0,1,0,1,0,1,1,0,1
SWITCH22,1089,0,19,0,1,0,1,1,0,1,1,0,0
SWITCH22,1090,1,19,0,1,0,1,0,1,1,0,1,0
SWITCH21,1088,2,18,0,1,1,0,0,1,0,1,1,0
SWITCH21,1089,0,18,1,0,0,1,1,0,1,0,0,1
SWITCH22,1090,1,19,1,1,1,0,0,1,0,1,1,0
SWITCH22,1090,2,19,1,0,1,0,1,0,1,1,0,1
SWITCH22,1089,0,19,0,1,0,1,1,0,1,1,0,0
SWITCH22,1090,1,19,0,1,0,1,0,1,1,0,1,0
SWITCH23,1091,2,20,0,1,1,0,0,1,0,1,1,0
SWITCH23,1091,0,20,1,0,0,1,1,0,1,0,0,1
SWITCH23,1090,1,20,1,1,1,0,0,1,0,1,1,0
SWITCH23,1091,2,20,1,0,1,0,1,0,1,1,0,1
SWITCH24,1092,0,21,0,1,0,1,1,0,1,1,0,0
SWITCH22,1089,1,19,0,1,0,1,0,1,1,0,1,0
SWITCH22,1090,2,19,0,1,1,0,0,1,0,1,1,0
SWITCH23,1091,0,20,1,0,0,1,1,0,1,0,0,1
SWITCH23,1091,1,20,1,1,1,0,0,1,0,1,1,0
SWITCH23,1090,2,20,1,0,1,0,1,0,1,1,0,1
SWITCH23,1091,0,20,0,1,0,1,1,0,1,1,0,0
SWITCH22,1089,1,19,0,1,0,1,0,1,1,0,1,0
SWITCH22,1090,2,19,0,1,1,0,0,1,0,1,1,0
SWITCH23,1091,0,20,1,0,0,1,1,0,1,0,0,1
SWITCH23,1091,1,20,1,1,1,0,0,1,0,1,1,0
SWITCH23,1090,2,20,1,0,1,0,1,0,1,1,0,1
SWITCH23,1091,0,20,0,1,0,1,1,0,1,1,0,0
SWITCH24,1092,1,21,0,1,0,1,0,1,1,0,1,0
SWITCH24,1092,2,21,0,1,1,0,0,1,0,1,1,0
SWITCH24,1091,0,21,1,0,0,1,1,0,1,0,0,1
SWITCH24,1092,1,21,1,1,1,0,0,1,0,1,1,0
SWITCH25,1093,2,22,1,0,1,0,1,0,1,1,0,1
SWITCH23,1090,0,20,0,1,0,1,1,0,1,1,0,0
SWITCH23,1091,1,20,0,1,0,1,0,1,1,0,1,0
SWITCH24,1092,2,21,0,1,1,0,0,1,0,1,1,0
SWITCH24,1092,0,21,1,0,0,1,1,0,1,0,0,1
SWITCH24,1091,1,21,1,1,1,0,0,1,0,1,1,0
SWITCH24,1092,2,21,1,0,1,0,1,0,1,1,0,1
SWITCH23,1090,0,20,0,1,0,1,1,0,1,1,0,0
SWITCH23,1091,1,20,0,1,0,1,0,1,1,0,1,0
SWITCH24,1092,2,21,0,1,1,0,0,1,0,1,1,0
SWITCH24,1092,0,21,1,0,0,1,1,0,1,0,0,1
SWITCH24,1091,1,21,1,1,1,0,0,1,0,1,1,0
SWITCH24,1092,2,21,1,0,1,0,1,0,1,1,0,1
SWITCH25,1093,0,22,0,1,0,1,1,0,1,1,0,0
SWITCH25,1093,1,22,0,1,0,1,0,1,1,0,1,0
SWITCH25,1092,2,22,0,1,1,0,0,1,0,1,1,0
SWITCH25,1093,0,22,1,0,0,1,1,0,1,0,0,1
SWITCH26,1094,1,23,1,1,1,0,0,1,0,1,1,0
SWITCH24,1091,2,21,1,0,1,0,1,0,1,1,0,1
SWITCH24,1092,0,21,0,1,0,1,1,0,1,1,0,0
SWITCH25,1093,1,22,0,1,0,1,0,1,1,0,1,0
SWITCH25,1093,2,22,0,1,1,0,0,1,0,1,1,0
SWITCH25,1092,0,22,1,0,0,1,1,0,1,0,0,1
SWITCH25,1093,1,22,1,1,1,0,0,1,0,1,1,0
SWITCH24,1091,2,21,1,0,1,0,1,0,1,1,0,1
SWITCH24,1092,0,21,0,1,0,1,1,0,1,1,0,0
SWITCH25,1093,1,22,0,1,0,1,0,1,1,0,1,0
SWITCH25,1093,2,22,0,1,1,0,0,1,0,1,1,0
SWITCH25,1092,0,22,1,0,0,1,1,0,1,0,0,1
SWITCH25,1093,1,22,1,1,1,0,0,1,0,1,1,0
SWITCH26,1094,2,23,1,0,1,0,1,0,1,1,0,1
SWITCH26,1094,0,23,0,1,0,1,1,0,1,1,0,0
SWITCH26,1093,1,23,0,1,0,1,0,1,1,0,1,0
SWITCH26,1094,2,23,0,1,1,0,0,1,0,1,1,0
SWITCH27,1095,0,24,1,0,0,1,1,0,1,0,0,1
SWITCH25,1092,1,22,1,1,1,0,0,1,0,1,1,0
SWITCH25,1093,2,22,1,0,1,0,1,0,1,1,0,1
SWITCH26,1094,0,23,0,1,0,1,1,0,1,1,0,0
SWITCH26,1094,1,23,0,1,0,1,0,1,1,0,1,0
SWITCH26,1093,2,23,0,1,1,0,0,1,0,1,1,0
SWITCH26,1094,0,23,1,0,0,1,1,0,1,0,0,1
SWITCH25,1092,1,22,1,1,1,0,0,1,0,1,1,0
SWITCH25,1093,2,22,1,0,1,0,1,0,1,1,0,1
SWITCH26,1094,0,23,0,1,0,1,1,0,1,1,0,0
SWITCH26,1094,1,23,0,1,0,1,0,1,1,0,1,0
SWITCH26,1093,2,23,0,1,1,0,0,1,0,1,1,0
SWITCH26,1094,0,23,1,0,0,1,1,0,1,0,0,1
SWITCH27,1095,1,24,1,1,1,0,0,1,0,1,1,0
SWITCH27,1095,2,24,1,0,1,0,1,0,1,1,0,1
SWITCH27,1094,0,24,0,1,0,1,1,0,1,1,0,0
SWITCH27,1095,1,24,0,1,0,1,0,1,1,0,1,0
SWITCH28,1096,2,25,0,1,1,0,0,1,0,1,1,0
SWITCH26,1093,0,23,1,0,0,1,1,0,1,0,0,1
SWITCH26,1094,1,23,1,1,1,0,0,1,0,1,1,0
SWITCH27,1095,2,24,1,0,1,0,1,0,1,1,0,1
SWITCH27,1095,0,24,0,1,0,1,1,0,1,1,0,0
SWITCH27,1094,1,24,0,1,0,1,0,1,1,0,1,0
SWITCH27,1095,2,24,0,1,1,0,0,1,0,1,1,0
SWITCH26,1093,0,23,1,0,0,1,1,0,1,0,0,1
SWITCH26,1094,1,23,1,1,1,0,0,1,0,1,1,0
SWITCH27,1095,2,24,1,0,1,0,1,0,1,1,0,1
SWITCH27,1095,0,24,0,1,0,1,1,0,1,1,0,0
SWITCH27,1094,1,24,0,1,0,1,0,1,1,0,1,0
SWITCH27,1095,2,24,0,1,1,0,0,1,0,1,1,0
SWITCH28,1096,0,25,1,0,0,1,1,0,1,0,0,1
SWITCH28,1096,1,25,1,1,1,0,0,1,0,1,1,0
SWITCH28,1095,2,25,1,0,1,0,1,0,1,1,0,1
SWITCH28,1096,0,25,0,1,0,1,1,0,1,1,0,0
SWITCH29,1097,1,26,0,1,0,1,0,1,1,0,1,0
SWITCH27,1094,2,24,0,1,1,0,0,1,0,1,1,0
SWITCH27,1095,0,24,1,0,0,1,1,0,1,0,0,1
SWITCH28,1096,1,25,1,1,1,0,0,1,0,1,1,0
SWITCH28,1096,2,25,1,0,1,0,1,0,1,1,0,1
SWITCH28,1095,0,25,0,1,0,1,1,0,1,1,0,0
SWITCH28,1096,1,25,0,1,0,1,0,1,1,0,1,0
SWITCH27,1094,2,24,0,1,1,0,0,1,0,1,1,0
SWITCH27,1095,0,24,1,0,0,1,1,0,1,0,0,1
SWITCH28,1096,1,25,1,1,1,0,0,1,0,1,1,0
SWITCH28,1096,2,25,1,0,1,0,1,0,1,1,0,1
SWITCH28,1095,0,25,0,1,0,1,1,0,1,1,0,0
SWITCH28,1096,1,25,0,1,0,1,0,1,1,0,1,0
SWITCH29,1097,2,26,0,1,1,0,0,1,0,1,1,0
SWITCH29,1097,0,26,1,0,0,1,1,0,1,0,0,1
SWITCH29,1096,1,26,1,1,1,0,0,1,0,1,1,0
SWITCH29,1097,2,26,1,0,1,0,1,0,1,1,0,1
SWITCH30,1098,0,27,0,1,0,1,1,0,1,1,0,0
SWITCH28,1095,1,25,0,1,0,1,0,1,1,0,1,0
SWITCH28,1096,2,25,0,1,1,0,0,1,0,1,1,0
SWITCH29,1097,0,26,1,0,0,1,1,0,1,0,0,1
SWITCH29,1097,1,26,1,1,1,0,0,1,0,1,1,0
SWITCH29,1096,2,26,1,0,1,0,1,0,1,1,0,1
SWITCH29,1097,0,26,0,1,0,1,1,0,1,1,0,0
SWITCH28,1095,1,25,0,1,0,1,0,1,1,0,1,0
SWITCH28,1096,2,25,0,1,1,0,0,1,0,1,1,0
SWITCH29,1097,0,26,1,0,0,1,1,0,1,0,0,1
SWITCH29,1097,1,26,1,1,1,0,0,1,0,1,1,0
SWITCH29,1096,2,26,1,0,1,0,1,0,1,1,0,1
SWITCH29,1097,0,26,0,1,0,1,1,0,1,1,0,0
SWITCH30,1098,1,27,0,1,0,1,0,1,1,0,1,0
SWITCH30,1098,2,27,0,1,1,0,0,1,0,1,1,0
SWITCH30,1097,0,27,1,0,0,1,1,0,1,0,0,1
SWITCH30,1098,1,27,1,1,1,0,0,1,0,1,1,0
SWITCH31,1099,2,28,1,0,1,0,1,0,1,1,0,1
SWITCH29,1096,0,26,0,1,0,1,1,0,1,1,0,0
SWITCH29,1097,1,26,0,1,0,1,0,1,1,0,1,0
SWITCH30,1098,2,27,0,1,1,0,0,1,0,1,1,0
SWITCH30,1098,0,27,1,0,0,1,1,0,1,0,0,1
SWITCH30,1097,1,27,1,1,1,0,0,1,0,1,1,0
SWITCH30,1098,2,27,1,0,1,0,1,0,1,1,0,1
SWITCH29,1096,0,26,0,1,0,1,1,0,1,1,0,0
SWITCH29,1097,1,26,0,1,0,1,0,1,1,0,1,0
SWITCH30,1098,2,27,0,1,1,0,0,1,0,1,1,0
SWITCH30,1098,0,27,1,0,0,1,1,0,1,0,0,1
SWITCH30,1097,1,27,1,1,1,0,0,1,0,1,1,0
SWITCH30,1098,2,27,1,0,1,0,1,0,1,1,0,1
SWITCH31,1099,0,28,0,1,0,1,1,0,1,1,0,0
SWITCH31,1099,1,28,0,1,0,1,0,1,1,0,1,0
SWITCH31,1098,2,28,0,1,1,0,0,1,0,1,1,0
SWITCH31,1099,0,28,1,0,0,1,1,0,1,0,0,1
SWITCH32,1100,1,29,1,1,1,0,0,1,0,1,1,0
SWITCH30,1097,2,27,1,0,1,0,1,0,1,1,0,1
SWITCH30,1098,0,27,0,1,0,1,1,0,1,1,0,0
SWITCH31,1099,1,28,0,1,0,1,0,1,1,0,1,0
SWITCH31,1099,2,28,0,1,1,0,0,1,0,1,1,0
SWITCH31,1098,0,28,1,0,0,1,1,0,1,0,0,1
SWITCH31,1099,1,28,1,1,1,0,0,1,0,1,1,0
SWITCH30,1097,2,27,1,0,1,0,1,0,1,1,0,1
SWITCH30,1098,0,27,0,1,0,1,1,0,1,1,0,0
SWITCH31,1099,1,28,0,1,0,1,0,1,1,0,1,0
SWITCH31,1099,2,28,0,1,1,0,0,1,0,1,1,0
SWITCH31,1098,0,28,1,0,0,1,1,0,1,0,0,1
SWITCH31,1099,1,28,1,1,1,0,0,1,0,1,1,0
SWITCH32,1100,2,29,1,0,1,0,1,0,1,1,0,1
SWITCH32,1100,0,29,0,1,0,1,1,0,1,1,0,0
SWITCH32,1099,1,29,0,1,0,1,0,1,1,0,1,0
SWITCH32,1100,2,29,0,1,1,0,0,1,0,1,1,0
SWITCH33,1101,0,30,1,0,0,1,1,0,1,0,0,1
SWITCH31,1098,1,28,1,1,1,0,0,1,0,1,1,0
SWITCH31,1099,2,28,1,0,1,0,1,0,1,1,0,1
SWITCH32,1100,0,29,0,1,0,1,1,0,1,1,0,0
SWITCH32,1100,1,29,0,1,0,1,0,1,1,0,1,0
SWITCH32,1099,2,29,0,1,1,0,0,1,0,1,1,0
SWITCH32,1100,0,29,1,0,0,1,1,0,1,0,0,1
SWITCH31,1098,1,28,1,1,1,0,0,1,0,1,1,0
SWITCH31,1099,2,28,1,0,1,0,1,0,1,1,0,1
SWITCH32,1100,0,29,0,1,0,1,1,0,1,1,0,0
SWITCH32,1100,1,29,0,1,0,1,0,1,1,0,1,0
SWITCH32,1099,2,29,0,1,1,0,0,1,0,1,1,0
SWITCH32,1100,0,29,1,0,0,1,1,0,1,0,0,1
SWITCH33,1101,1,30,1,1,1,0,0,1,0,1,1,0
SWITCH33,1101,2,30,1,0,1,0,1,0,1,1,0,1
SWITCH33,1100,0,30,0,1,0,1,1,0,1,1,0,0
SWITCH33,1101,1,30,0,1,0,1,0,1,1,0,1,0
SWITCH34,1102,2,31,0,1,1,0,0,1,0,1,1,0
SWITCH32,1099,0,29,1,0,0,1,1,0,1,0,0,1
SWITCH32,1100,1,29,1,1,1,0,0,1,0,1,1,0
SWITCH33,1101,2,30,1,0,1,0,1,0,1,1,0,1
SWITCH33,1101,0,30,0,1,0,1,1,0,1,1,0,0
SWITCH33,1100,1,30,0,1,0,1,0,1,1,0,1,0
SWITCH33,1101,2,30,0,1,1,0,0,1,0,1,1,0
SWITCH32,1099,0,29,1,0,0,1,1,0,1,0,0,1
SWITCH32,1100,1,29,1,1,1,0,0,1,0,1,1,0
SWITCH33,1101,2,30,1,0,1,0,1,0,1,1,0,1
SWITCH33,1101,0,30,0,1,0,1,1,0,1,1,0,0
SWITCH33,1100,1,30,0,1,0,1,0,1,1,0,1,0
SWITCH33,1101,2,30,0,1,1,0,0,1,0,1,1,0
SWITCH34,1102,0,31,1,0,0,1,1,0,1,0,0,1
SWITCH34,1102,1,31,1,1,1,0,0,1,0,1,1,0
SWITCH34,1101,2,31,1,0,1,0,1,0,1,1,0,1
SWITCH34,1102,0,31,0,1,0,1,1,0,1,1,0,0
SWITCH35,1103,1,32,0,1,0,1,0,1,1,0,1,0
SWITCH33,1100,2,30,0,1,1,0,0,1,0,1,1,0
SWITCH33,1101,0,30,1,0,0,1,1,0,1,0,0,1
SWITCH34,1102,1,31,1,1,1,0,0,1,0,1,1,0
SWITCH34,1102,2,31,1,0,1,0,1,0,1,1,0,1
SWITCH34,1101,0,31,0,1,0,1,1,0,1,1,0,0
SWITCH34,1102,1,31,0,1,0,1,0,1,1,0,1,0
SWITCH33,1100,2,30,0,1,1,0,0,1,0,1,1,0
SWITCH33,1101,0,30,1,0,0,1,1,0,1,0,0,1
SWITCH34,1102,1,31,1,1,1,0,0,1,0,1,1,0
SWITCH34,1102,2,31,1,0,1,0,1,0,1,1,0,1
SWITCH34,1101,0,31,0,1,0,1,1,0,1,1,0,0
SWITCH34,1102,1,31,0,1,0,1,0,1,1,0,1,0
SWITCH35,1103,2,32,0,1,1,0,0,1,0,1,1,0
SWITCH35,1103,0,32,1,0,0,1,1,0,1,0,0,1
SWITCH35,1102,1,32,1,1,1,0,0,1,0,1,1,0
SWITCH35,1103,2,32,1,0,1,0,1,0,1,1,0,1
SWITCH36,1104,0,33,0,1,0,1,1,0,1,1,0,0
SWITCH34,1101,1,31,0,1,0,1,0,1,1,0,1,0
SWITCH34,1102,2,31,0,1,1,0,0,1,0,1,1,0
SWITCH35,1103,0,32,1,0,0,1,1,0,1,0,0,1
SWITCH35,1103,1,32,1,1,1,0,0,1,0,1,1,0
SWITCH35,1102,2,32,1,0,1,0,1,0,1,1,0,1
SWITCH35,1103,0,32,0,1,0,1,1,0,1,1,0,0
SWITCH34,1101,1,31,0,1,0,1,0,1,1,0,1,0
SWITCH34,1102,2,31,0,1,1,0,0,1,0,1,1,0
SWITCH35,1103,0,32,1,0,0,1,1,0,1,0,0,1
SWITCH35,1103,1,32,1,1,1,0,0,1,0,1,1,0
SWITCH35,1102,2,32,1,0,1,0,1,0,1,1,0,1
SWITCH35,1103,0,32,0,1,0,1,1,0,1,1,0,0
SWITCH36,1104,1,33,0,1,0,1,0,1,1,0,1,0
SWITCH36,1104,2,33,0,1,1,0,0,1,0,1,1,0
SWITCH36,1103,0,33,1,0,0,1,1,0,1,0,0,1
SWITCH36,1104,1,33,1,1,1,0,0,1,0,1,1,0
SWITCH37,1105,2,34,1,1,1,1,1,1,1,1,1,1
SWITCH35,1102,0,32,1,1,1,1,1,1,1,1,1,1
SWITCH35,1103,1,32,1,1,1,1,1,1,1,1,1,1
SWITCH36,1104,2,33,1,1,1,1,1,1,1,1,1,1
SWITCH36,1104,0,33,1,1,1,1,1,1,1,1,1,1
SWITCH36,1103,1,33,1,1,1,1,1,1,1,1,1,1
SWITCH36,1104,2,33,1,1,1,1,1,1,1,1,1,1
SWITCH35,1102,0,32,1,1,1,1,1,1,1,1,1,1
SWITCH35,1103,1,32,1,1,1,1,1,1,1,1,1,1
SWITCH36,1104,2,33,1,1,1,1,1,1,1,1,1,1
SWITCH36,1104,0,33,1,1,1,1,1,1,1,1,1,1
SWITCH36,1103,1,33,1,0,1,0,1,0,1,1,0,1
SWITCH36,1104,2,33,0,1,0,1,1,0,1,1,0,0
SWITCH37,1105,0,34,0,1,0,1,0,1,1,0,1,0
SWITCH37,1105,1,34,0,1,1,0,0,1,0,1,1,0
SWITCH37,1104,2,34,0,0,0,0,0,0,0,0,0,0
SWITCH37,1105,0,34,0,0,0,0,0,0,0,0,0,0
SWITCH38,1106,1,35,0,0,0,0,0,0,0,0,0,0
SWITCH36,1103,2,33,0,0,0,0,0,0,0,0,0,0
SWITCH36,1104,0,33,0,0,0,0,0,0,0,0,0,0
SWITCH37,1105,1,34,0,0,0,0,0,0,0,0,0,0
SWITCH37,1105,2,34,0,0,0,0,0,0,0,0,0,0
SWITCH37,1104,0,34,0,0,0,0,0,0,0,0,0,0
SWITCH37,1105,1,34,0,0,0,0,0,0,0,0,0,0
SWITCH36,1103,2,33,0,0,0,0,0,0,0,0,0,0
SWITCH36,1104,0,33,0,0,0,0,0,0,0,0,0,0
SWITCH37,1105,1,34,0,0,0,0,0,0,0,0,0,0
SWITCH37,1105,2,34,0,0,0,0,0,0,0,0,0,0
SWITCH37,1104,0,34,0,1,1,0,0,1,0,1,1,0
